id ×,Nombre ×,Resumen ×,Telefono ×,Tamano ×,Ubicacion ×,Sector ×,Sede ×,Codigo_postal ×,Ciudad ×
200,Paneles y Plafones MG,"Somos una empresa dedicada a la distribución de materiales para la construcción ligera, como paneles y plafones modulares. Estamos seguros de la calid...",+5215534504344,11-50 empleados,"Principal
Av Acueducto de Tenayuca 131, Acueducto Tenayuca, 54150 Ciudad de México, Méx.
Av Acueducto de Tenayuca 131 Local A, Tlalnepantla de Baz, México 54150, MX, Necaxa 151, Portales Nte, Benito Juárez, 03300 Ciudad de México, CDMX
Necaxa 151, Portales Nte, Benito Juárez, Ciudad de México 03300, MX, Calz. Ticomán 213-Local B, Residencial Zacatenco, Gustavo A. Madero, 07360 Ciudad de México, CDMX
Calz. Ticomán 213-Local B, Residencial Zacatenco, Gustavo A. Madero, Ciudad de México 07360, MX, C. Copérnico 21, Verónica Anzúres, Miguel Hidalgo, 06500 Ciudad de México, CDMX
C. Copérnico 21, Verónica Anzúres, Miguel Hidalgo, Ciudad de México 06500, MX, C. Joaquín Velázquez de León 76, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX
Calle Joaquín Velázquez de León 76, Colonia San Rafael, Mexico City 06470, MX, Av. Vía Morelos 609-A, Cuauhtemoc Xalostoc, 55510 Ecatepec de Morelos, Méx.
Av. Vía Morelos 609-A, Cuauhtemoc Xalostoc, Ecatepec de Morelos, México 55510, MX, Av. Vía Morelos 609-A, Cuauhtemoc Xalostoc, 55510 Ecatepec de Morelos, Méx.
Av. Vía Morelos 609-A, Cuauhtemoc Xalostoc, Ecatepec de Morelos, México 55510, MX, Juan Sarabia, #12 Col. San Juan Ixhuatepec, Tlalnepantla de Baz
Calle Juan Sarabia, 12, Tlalnepantla de Baz, México 54180, MX",Comercio al por mayor de materiales de construcción,"Tlalnepantla de Baz, México",54150,Ecatepec
201,EMIFARMA,"Adolfo López Mateos 5, Santa Clara Coatitla, Ecatepec de Morelos, Méx MX",,,"Adolfo López Mateos 5, Santa Clara Coatitla, Ecatepec de Morelos, Méx MX",Fabricación de productos farmacéuticos,"Ecatepec de Morelos, Méx",,Ecatepec
202,Corporativo Integral ARBEL,Somos una organización de seguridad privada y tecnológica especializada en proteger los recursos materiales e integridad humana para brindar tranquili...,5558546488,2-10 empleados,"Principal
Sede
Av. Lago Chapultepec No. 64 Colonia Jardines de Morelos, Ecatepec de Morelos, Estado de México 55070, MX",Guardias de seguridad y servicios de vigilancia,"Ecatepec de Morelos, Estado de México",55070,Ecatepec
203,CASA DE GOBIERNO ESTADO DE MÉXICO,"CALLE DEL SOL NORTE 26, Ecatepec De Morelos 55000, MX",,51-200 empleados,"CALLE DEL SOL NORTE 26, Ecatepec De Morelos 55000, MX",Administración pública,,55000,Ecatepec
204,Thermology Validation & Calibration,"Thermology Validation & Calibration, es una empresa mexicana consolidada en el 2016  con la finalidad de ofrecer un servicio de excelencia en el mante...",5555107954,11-50 empleados,"Principal
TCO160112654
PATAGONIA, LAS AMERICAS III, ECATEPEC DE MORELOS, EDO. DE MEXICO 55076, MX",Servicios de investigación,"ECATEPEC DE MORELOS, EDO. DE MEXICO",55076,Ecatepec
205,PYTSA,"CALLE C. 2 10, Ecatepec De Morelos 55340, MX",,201-500 empleados,"CALLE C. 2 10, Ecatepec De Morelos 55340, MX",Fabricación de maquinaria,,55340,Ecatepec
206,Repro 3:16,"Somos expertos en Impresión Digital, Serigrafía de Gran Formato, Rotulación Vehicular; Calidad Certificada bajo la Norma Internacional ISO 9001:2015....",5555695676,11-50 empleados,"Principal
Sede
Mariano Abasolo 47, Col. La Urbana, Ecatepec, Estado de México, 54190, MX",Servicios de impresión,,54190,Ecatepec
207,Creatkers Digital Producción & Multimedia,"Somos una empresa de desarrollo y producción de herramientas digitales y multimedia para potenciar tus procesos productivos, empresariales y corporati...",,2-10 empleados,"Principal
Aurelio Rivero, Ecatepec, México 55069, MX",Producción multimedia,"Ecatepec, México",55069,Ecatepec
208,"JUVAR ILUMINACION. ENERGÍA SOLAR, INSTALACIONES Y MANTENIMIENTO","JUVAR somos una empresa especializada en el desarrollo de instalaciones y proyectos para Ahorro y Calidad de Energía Eléctrica, a través de una amplia...",5588436488,2-10 empleados,"Principal
Fiscal
Calle Virgen de la Estrella Oriente, Mz 52 Lt 22. Fracc. La Guadalupana, Ecatepec de Morelos, México 55060, MX",Energía renovable y medio ambiente,"Ecatepec de Morelos, México",55060,Ecatepec
209,PalmasShop,¿Buscas diferenciar tu boutique con productos exclusivos y de alta calidad? ¡Descubre cómo los sombreros Panamá de mayoreo de Palmas Shop pueden ayuda...,5557157965,2-10 empleados,"Principal
https://goo.gl/maps/8EKdjtbTke62
54190, Necaxa 38, División Del Norte, Tlalnepantla, Estado de Mexico 54190, MX",Comercio al por menor,"Tlalnepantla, Estado de Mexico",54190,Ecatepec
210,Bowtec S.A. de C.V.,Sabemos lo importante que es actualizarse día a día por ello te brindamos la asesoría completa para que puedas cumplir con tus obligaciones requeridas...,5529061164,11-50 empleados,"Principal
Sede
55170, Adolfo López Mateos 75, Ecatepec de Morelos, México 55170, MX",Consultoría y servicios a empresas,"Ecatepec de Morelos, México",55170,Ecatepec
211,Open Consulting Lab HR,"¿Quiénes somos?
Somos una consultoría, dedicada a las pruebas de prevención de la salud sumadas a las pruebas de control y confianza dentro de la rama...",5559356817,11-50 empleados,"Principal
Sede
México, México 55120, MX",Recursos humanos,"México, México",55120,Ecatepec
212,Grupo Pronepack,"Una empresa concentrada en crear el empaque ideal para tu producto, especializados en malla plástica....",5589720666,11-50 empleados,"Principal
https://www.google.com/maps/place/Grupo+PromoPack/@19.6224005,-99.0714426,15z/data=!4m6!3m5!1s0x85d1f12d02555e59:0xf1762500823a5890!8m2!3d19.6224005!4d-99.0714426!16s%2Fg%2F11rd27v6xv?entry=ttu
Privada Nacional, 2 y 4, Ecatepec de Morelos, México 55010, MX",Comercio al por mayor,"Ecatepec de Morelos, México",55010,Ecatepec
213,"SANTANDER DE MEXICO, S.A. DE C.V.","CALLE BENITO JUÁREZ 59, Ecatepec De Morelos 55349, MX",,11-50 empleados,"CALLE BENITO JUÁREZ 59, Ecatepec De Morelos 55349, MX",Banca,,55349,Ecatepec
214,PROINT,"Fundada en el año de 1993.


Somos una empresa, cuyo objetivo principal es comercializar materias primas para diversos sectores industriales entre ell...",55-5746-9445,11-50 empleados,,Fabricación de maquinaria industrial,"ECATEPEC, ESTADO DE MÉXICO",,Ecatepec
215,IQUISA SANTA CLARA SA DE CV,"CALLE FEDERAL LIBRE 85 MÉXICO-LAREDO KILÓMETRO 16+500, Ecatepec De Morelos 55540, MX",,51-200 empleados,"CALLE FEDERAL LIBRE 85 MÉXICO-LAREDO KILÓMETRO 16+500, Ecatepec De Morelos 55540, MX",Fabricación de productos químicos,,55540,Ecatepec
216,Envases Primo México,"Primo Cueva es una empresa consolidada, productora de envases y artículos desechables con gran posición dentro de la industria, resultado de la contin...",57758285,1001-5000 empleados,"Principal
Avenida, Industria Química 3, Santa Clara Coatitla, 55540 Ecatepec de Morelos, Méx.
Ciudad de Mexico, Estado de México 55540, MX",Fabricación de productos de plástico,"Ciudad de Mexico, Estado de México",55540,Ecatepec
217,Telefonía Total,"Nuestra misión diaria brindar soluciones innovadoras a la medida de cada cliente que faciliten la operación de su empresa, generen ahorro y permitan c...",75758735,2-10 empleados,"Mexico DF Sur
Balboa 417, Col. Portales, Benito juarez, Distrito Federal 03300, MX, Oficinas Generales
Av. Tonatiuh 65, Col. Rio de Luz, Ecatepec, Estado de Mexico 55100, MX",Telecomunicaciones,"Ecatepec, Estado de Mexico",03300,Ecatepec
218,MARQA Arquitectura,"Participamos activamente en proyectos de diversa índole, principalmente residenciales y comerciales aplicando distintas herramientas técnicas, analíti...",+52 (55) 84219199,2-10 empleados,,Arquitectura y planificación,"QUERÉTARO, QUERÉTARO",,Ecatepec
219,GRUPO EDUCATIVO IMEI,"CALLE 5 DE SEPTIEMBRE 0 SN, Ecatepec De Morelos 55070, MX",,51-200 empleados,"CALLE 5 DE SEPTIEMBRE 0 SN, Ecatepec De Morelos 55070, MX",Educación primaria y secundaria,,55070,Ecatepec
220,amarelo mexico,"Venta de Todo Tipo De Maquinaria Pesda Los Mejores Precios Del Mercado Envios a Toda La Republica Mexicana Sin Costo Adicional Politicas

En Amarelo, ...",,51-200 empleados,"Principal
Amarelo power
Km. 2.8, Carr. Federal Pachuca - Mexico , La Laguna,, galpon numero 10, mexico, estado de mexico 54190, MX",Fabricación de maquinaria,"mexico, estado de mexico",54190,Ecatepec
221,SMARTdental,"SMARTdental es una clínica de especialidades dentales, que tiene por objetivo la atención integral basada en el trabajo en equipo de Odontólogos desta...",,11-50 empleados,"Principal
Av. Libertadores de América Mz6 Lt5 fracc. Las Américas, Ecatepec de Morelos , Av. 527 #79 Unidad Aragón 1a secc. Del. Gustavo A. Madero , Ecatepec de Morelos , México 55070, MX",Consultorios médicos,"Ecatepec de Morelos , México",55070,Ecatepec
222,American Specialized Textiles,"Founded in 1941, American Specialized Textiles is a leading manufacturer of knitted textiles in Mexico, combining heritage with technology to produce ...",,201-500 empleados,"Ecatepec de Morelos, México MX",Fabricación de productos textiles,"Ecatepec de Morelos, México",,Ecatepec
223,COMERCIALIZADORA DE GRANOS PATRÓN (OFICINA),"AVENIDA INDUSTRIA 5, Ecatepec De Morelos 55040, MX",,2-10 empleados,"AVENIDA INDUSTRIA 5, Ecatepec De Morelos 55040, MX",Agricultura,,55040,Ecatepec
224,VERDIN´S GENERAL REACTION S.A DE C.V,"Somos una compañía mexicana dedicada a la comercialización, investigación, desarrollo de productos para los mercados clínico, control de calidad, farm...",5524691837,11-50 empleados,"Principal
ESTADO DE MÉXICO
55070, ECATEPEC DE MORELOS, ESTADO DE MÉXICO 55070, MX","Transporte, logística, cadena de suministro y almacenamiento","ECATEPEC DE MORELOS, ESTADO DE MÉXICO",55070,Ecatepec
225,Talent and People,"En Talent and People somos expertos en la Gestión del Talento, creamos vínculos entre empleadores y buscadores de empleo, ademas de ofrecer soluciones...",,2-10 empleados,"Principal
Oficina Central
Lorem Ipsum #41, Miguel Hidalgo, Ciudad de México 03300, MX, Oficina Zona Norte
Avenida Primero de Mayo #2, Ecatepec, Estado de México 55050, MX",Servicios de recursos humanos,"Miguel Hidalgo, Ciudad de México",03300,Ecatepec
226,"AUTOTRANSPORTES SAN PEDRO SANTA CLARA KM. 20, S.A. DE C.V.","CALLE ADOLFO LÓPEZ MATEOS 653 0, Ecatepec De Morelos 55540, MX",,51-200 empleados,"CALLE ADOLFO LÓPEZ MATEOS 653 0, Ecatepec De Morelos 55540, MX",Transporte terrestre en camión,,55540,Ecatepec
227,ENVASES PLÁSTICOS NGI,"Somos una empresa líder en la fabricación de envases de polietileno de alta densidad, especializada en ofrecer soluciones para la industria deportiva ...",5588113731,11-50 empleados,"Principal
Sede
Ciudad de México, Estado de México 55280, MX",Fabricación de envases y embalajes,"Ciudad de México, Estado de México",55280,Ecatepec
228,AGB Técnica Mecánica Industrial,AGB es un equipo de trabajo que hemos integrado personas con amplia experiencia en la industria sumando conocimientos y medios enfocados al servicio d...,5518509058,2-10 empleados,"Principal
Sur 82, Numero 4, Nuevo Paseo de San Agustin 2da Seccion.
Sur 82, Numero 4, Nuevo Paseo de San Agustin 2da Seccion. , Numero 4, Ecatepec de Morelos., Estado de Mexico. 55130, MX",Ingeniería industrial o mecánica,"Ecatepec de Morelos., Estado de Mexico.",55130,Ecatepec
229,Consultora en Sistemas de productividad Y SAP PM,Somos una empresa líder en el ramo de TI enfocados  en el desarrollo de soluciones Tecnológicas que permiten a nuestros clientes incrementar de manera...,,51-200 empleados,"Principal
Sede
Camelia 8, jardines del tepeyac , ECATEPEC, Mexico 55220, MX",Desarrollo de software,"ECATEPEC, Mexico",55220,Ecatepec
230,SILAMEDIC COMERCIALIZADORA SA DE CV,"Silamedic comercializadora S.A. de C.V. es una empresa 100% mexicana creada con el objetivo de proporcionar servicios relacionados a la compra venta, ...",,11-50 empleados,"Principal
Corporativo
Cuba 29 A, Las Americas, Ecatepec, Mexico 55070, MX, Green Grass Zona Rosa
Genova 33A, Col. Juarez, Zona Rosa, Mexico, Df 06600, MX, Boy's Factory
Plaza Lindavista PA, Av. Montevideo esq Politecnico, México, DF MX, Green Grass Forum Tlaquepaque
Blvd. Marcelino García Barragán 2077 y 2377, FC 05 Centro Comercial Fórum, Col. Prados del Nilo, Guadalajara, Jalisco MX, Boy's Factory
Av 10 N entre la 6 y la 8, Centro de Playa, Playa del Carmen, Quintana Roo MX",Comercio al por mayor,"Ecatepec, Mexico",55070,Ecatepec
231,X-Chem S.a de C.v,"X-CHEM es una empresa orientada a brindar a sus clientes productos químicos de excelente calidad, con el respaldo de proveedores reconocidos, comprome...",5557690085,51-200 empleados,"Principal
Sede
55120, Cuauhtémoc #21 , ECATEPEC DE MOR, MEXICO 55349, MX",Fabricación de productos químicos,"ECATEPEC DE MOR, MEXICO",55120,Ecatepec
232,Grupo De La Rosa,"Más de 55 años dando servicio como mayorista de las principales marcas de autopartes en México.
Grupo De La Rosa está conformado por las empresas Adel...",5546187087,201-500 empleados,"Principal
Matriz
Estado de México, México 54190, MX",Comercio al por menor,"Estado de México, México",54190,Ecatepec
233,Galguia Abogados - Negocios,"Galguia Abogados - Negocios es un despacho multidisciplinario que nace con la finalidad de ofrecer defensa y capacitación en materia legal, administra...",5520789767,2-10 empleados,"Principal
Ecatepec, Estado de México 55210, MX",Consultoría y servicios a empresas,"Ecatepec, Estado de México",55210,Ecatepec
236,GEOSINTÉTICOS AMP,"Proveedor de Geosintéticos, contamos con la Gama más completa de materiales, respaldo técnico e ingeniería necesaria para la correcta ejecución....",55 8890 7692,2-10 empleados,"Principal
Sede
PRIV. DE JAZMIN COL. EJIDOS DE SANTA MARIA TULPETLAC, Lt5 MzA, ECATEPEC DE MORELOS, México 55440, MX",Comercio al por mayor de materiales de construcción,"ECATEPEC DE MORELOS, México",55440,Ecatepec
237,fitonut,"Nos comprometemos a ofrecer a nuestros clientes soluciones efectivas para mejorar su bienestar y vitalidad, respaldadas por la ciencia y cultivadas de...",5563280550,2-10 empleados,"Principal
Sede
Ecatepec, Estado de México 55520, MX",Fabricación de productos farmacéuticos,"Ecatepec, Estado de México",55520,Ecatepec
238,Imax CC Solutions,"IMAX CC Solutions es una empresa dedicada a solucionar necesidades y áreas de oportunidad de Contact Center y PyMES, con la finalidad de evitar que la...",,2-10 empleados,"Principal
Otoño 5 N. 21 Col Alamos Aragón, Ecatepec, Estado de México 55147, MX",Servicios y consultoría de TI,"Ecatepec, Estado de México",55147,Ecatepec
239,TALLER DE CORTE TEXTIL,"CALLE GOBERNADOR J.L. SOLORSANO 24 MZ 92, Ecatepec De Morelos 55270, MX",,11-50 empleados,"CALLE GOBERNADOR J.L. SOLORSANO 24 MZ 92, Ecatepec De Morelos 55270, MX",Fabricación de productos textiles,,55270,Ecatepec
240,COENPRO,"Somos una empresa que ofrece servicios profesionales en distintos sectores con el fin de sacar el mayor partido de cada integrante de la organización,...",5611705215,2-10 empleados,"Principal
Sede
55070, ESTADO DE MEXICO, ECATEPEC DE MORELOS 55070, MX",Consultoría de operaciones,"ESTADO DE MEXICO, ECATEPEC DE MORELOS",55070,Ecatepec
241,Comercial y Transporte Gas Natural Comprimido,"Como profesionales del sector, hemos liderado y gestionado con éxito proyectos de Gas Natural Comprimido, brindando soluciones energéticas limpias y e...",,51-200 empleados,"Principal
Planta
Cerrada, Calz. de la Viga sn, Ex Rancho Jajalpa, 55090 Ecatepec de Morelos, Planta , Estado de México, Ecatepec de Morelos 55090, MX",Distribución de gas natural,"Estado de México, Ecatepec de Morelos",55090,Ecatepec
242,Herrajes Azteca,"Distribuidora de herrajes para vidrio templado y aluminio arquitectónico. Venta de láminas de policarbonatos, láminas de acrílico, silicones y sellado...",5521148055,11-50 empleados,,Comercio al por mayor de materiales de construcción,"Ciudad Azteca, México",,Ecatepec
243,"DESAZOLVE Y SOLUCIONES AMBIENTALES, S.A. DE C.V.","DESAZOLVE Y SOLUCIONES AMBIENTALES, S.A. DE C.V. is a package/freight delivery company based out of Ecatepec De Morelos, Mexico....",,2-10 empleados,"Principal
Calle 22 Lote 5 Manzana 15, Xalostoc, Estado de Mexico 55340, MX, CALLE C. 22 0 MZ15 LT 5, Ecatepec De Morelos 55340, MX",Transporte de mercancías y paquetes,"Xalostoc, Estado de Mexico",55340,Ecatepec
244,"DESAZOLVE Y SOLUCIONES AMBIENTALES, S.A. DE C.V.","DESAZOLVE Y SOLUCIONES AMBIENTALES, S.A. DE C.V. is a package/freight delivery company based out of Ecatepec De Morelos, Mexico....",,2-10 empleados,"Principal
Calle 22 Lote 5 Manzana 15, Xalostoc, Estado de Mexico 55340, MX, CALLE C. 22 0 MZ15 LT 5, Ecatepec De Morelos 55340, MX",Transporte de mercancías y paquetes,"Xalostoc, Estado de Mexico",55340,Ecatepec
245,MUELLES UNIVERSAL DIVISIÓN NORTE SA DE CV,"CALLE MÉXICO-PACHUCA 1, Tlalnepantla 54190, MX",,51-200 empleados,"CALLE MÉXICO-PACHUCA 1, Tlalnepantla 54190, MX",Sector automovilístico,,54190,Ecatepec
246,TECNOLÓGICO,"CALLE INSURGENTES 0 SN, Ecatepec De Morelos 55020, MX",,201-500 empleados,"CALLE INSURGENTES 0 SN, Ecatepec De Morelos 55020, MX",Enseñanza superior,,55020,Ecatepec
247,"TRANSPORTES ESPECIALIZADOS ANTONIO DE LA TORRE E HIJOS, S.A. DE C.V.","CALLE VERACRUZ 206 0, Ecatepec De Morelos 55400, MX",,201-500 empleados,"CALLE VERACRUZ 206 0, Ecatepec De Morelos 55400, MX",Transporte de mercancías y paquetes,,55400,Ecatepec
248,TINTAS GRAFI COLOR SA DE CV,"Tintas Graficolor, líder innovador en el mundo de las artes gráficas, especializada en la creación de tintas, barnices y lacas de alta calidad. Con dé...",55 5699 2040,51-200 empleados,"Principal
Estado de México
Acero 12, Industrial Esfuerzo Nal, 12, Ecatepec de Morelos, Mexico 55320, MX, CALLE ACERO 12, Ecatepec De Morelos 55320, MX",Fabricación de productos químicos,"Ecatepec de Morelos, Mexico",55320,Ecatepec
249,AF Logística,"Somos una empresa con más de 30 años de experiencia en la implementación de soluciones en sistemas personalizados de almacenamiento y logística, a un ...",5543804363,11-50 empleados,"Principal
Sede
Perico Mz 4, Lt. 5 S/N, Colonia Granjas Populares, Ecatepec, Edo.de México 55100, MX","Transporte, logística, cadena de suministro y almacenamiento","Ecatepec, Edo.de México",55100,Ecatepec
276,Cyberlogística,"Cyberlogistica
 Es una startup que funciona como buscador y comparador de servicios de transporte terrestre en linea.

Visión 
Ser la plataforma prefe...",,2-10 empleados,"Principal
vialidad 10, Ecatepec de Morelos, Estado de México 55050, MX",Transporte terrestre en camión,"Ecatepec de Morelos, Estado de México",55050,Ecatepec
250,"BLOWERS AND PRODUCTS DE MEXICO, S.A. DE C.V.","Empresa dedicada a la venta y distribución de las principales marcas a nivel mundial fabricante de sopladores, sistemas de pretratamiento de aguas res...",,11-50 empleados,"Oficinas Generales
Uruguay 46 lt 17 mz 69, Col. Jardines de Cerro Gordo, Ecatepec, Estado de Mexico 55100, MX, Taller de servicio Postventa
Bolivia mz. 72 lt 13, Col. Jardines de Cerro Gordo, Ecatepec, Estado de Mexico 55100, MX",Servicios medioambientales,"Ecatepec, Estado de Mexico",55100,Ecatepec
251,"Proyectos Xolotl, S.A. de C.V.","Proyectos Xolotl, S.A. de C.V., nace con un equipo de personas que juntas suman 25 años de experiencia en el ramo del comercio exterior, logística y a...",,2-10 empleados,"Principal
Matamoros 17, Interior 17, Santa Clara Coatitla, Ecatepec, Estado de México 55540, MX",Importación y exportación al por mayor,"Ecatepec, Estado de México",55540,Ecatepec
252,EDYMEI S.A. DE C.V.,Somos una empresa mexicana dedicada a crear soluciones para satisfacer las necesidades de nuestros clientes y prospectos en relación a la impresión di...,5576663259,11-50 empleados,"Principal
Sede
2da Cerrada de Romero, Mz. 2, Lt. 15, Ecatepec, Estado de México 55400, MX",Comercio al por menor de equipos de oficina,"Ecatepec, Estado de México",55400,Ecatepec
253,MUNICIPIO DE TLALNEPANTLA,"CALLE ZACATECAS 6, Tlalnepantla 54190, MX",,11-50 empleados,"CALLE ZACATECAS 6, Tlalnepantla 54190, MX",Gestión de inversiones,,54190,Ecatepec
254,Panaderias Asociadas,Panificadoras Asociadas (Indupan) una panificadora industrial con más de 70 años de experiencia en el sector de Alimentos en El Valle de Mexico. Nos d...,5553567883,201-500 empleados,"Principal
Headquarters
Avenida Río Consulado 265, Azcapotzalco, Mexico City 02980, MX, San Carlos
Avenida Oriente 12 No 24, Ecatepec, Edo de Mexico 55080, MX",Fabricación de productos horneados,"Azcapotzalco, Mexico City",02980,Ecatepec
255,Century 21 CyH,Siente la confianza de comprar o promover tu inmueble con nosotros. Cuenta con los mejores profesionales inmobiliarios para dar atención a tus necesid...,,11-50 empleados,"Principal
Sede
55120, Ecatepec de Morelos, México 55210, MX",Bienes inmuebles,"Ecatepec de Morelos, México",55120,Ecatepec
256,COLEGIO FRIDA KAHLO,"CALLE AMAPOLAS 10 MANZANA 3, Ecatepec De Morelos 55140, MX",,51-200 empleados,"CALLE AMAPOLAS 10 MANZANA 3, Ecatepec De Morelos 55140, MX",Educación primaria y secundaria,,55140,Ecatepec
257,MEES Señalización e Imagen,"Somos especialistas en señalización e imagen corporativa para estaciones de servicio, gasolineras y gaseras con más de 20 años de experiencia en el se...",5543335746,11-50 empleados,"Principal
Principal
Sonora Lt. 23 Mz. 215, Col. Sta. Ma. Tulpetlac, Ecatepec, México 55400, MX",Petróleo y gas,"Ecatepec, México",55400,Ecatepec
258,DACIHSE México,"Ofrecemos servicios profesionales y especializados así como un servicio integral, con la finalidad de ser parte de sus necesidades y/o proyectos, dánd...",5575723793,2-10 empleados,"Principal
Ecatepec
Ecatepec, México MX",Formación profesional y coaching,"Ecatepec, México",,Ecatepec
259,ETICOBAR,"Producimos etiquetas para la industria alimenticia, farmacéutica, laboratorios médicos, automotriz, productos industriales, vinos y licores etc.

Co...",5512313503,11-50 empleados,"Principal
Sede
Ecatepec de Morelos , Estado de México 55138, MX",Servicios de impresión,"Ecatepec de Morelos , Estado de México",55138,Ecatepec
260,Maquinados Industriales Especiales DURI,"En 2007, M. Duarte tenía la visión de un Empresa de ingeniería mecánica que aportaría la innovación que ninguna otra compañía había aportado antes. Es...",56999189,11-50 empleados,"Principal
Pirámides 3, San Pedro Xalostoc, Ecatepec, México 55310, MX",Fabricación de maquinaria industrial,"Ecatepec, México",55310,Ecatepec
261,MECLEMSA,"En MECLEMSA, nos especializamos dese 1974 en el granallado, una técnica fundamental para lograr superficies limpias, preparadas y de alta calidad. El ...",+52 55 5569 6278,11-50 empleados,"Principal
Sede
Guadalajara 27, Col. Constitución de 1917, Tlalnepantla, Estado de México 54190, MX",Fabricación de maquinaria,"Tlalnepantla, Estado de México",54190,Ecatepec
262,Däs Trasporto,"English:

We are a Mexican Logistics company dedicated to the Management, Transportation and Distribution of Merchandise within the National and Inter...",55 5430 0220,2-10 empleados,"Principal
Sede
Ecatepec de Morelos, Estado de México 55100, MX","Transporte, logística, cadena de suministro y almacenamiento","Ecatepec de Morelos, Estado de México",55100,Ecatepec
263,Laboratorio Zhiyao S.A de C.V,Somos un Laboratorio de Fabricación de productos para el parea cosmética y suplementos. Avalados por la autoridad sanitaria para la fabricación de los...,5543425349,51-200 empleados,"Principal
Sede
Gasoducto 97 Col.San Pedro Xalostoc, Mexico, Estado de Mexico 55310, MX",Fabricación de productos de cuidado personal,"Mexico, Estado de Mexico",55310,Ecatepec
264,RECTIFICADORA,"CALLE PLUTARCO ELÍAS CALLES 19 LT 33 MZ, Ecatepec De Morelos 55230, MX",,11-50 empleados,"CALLE PLUTARCO ELÍAS CALLES 19 LT 33 MZ, Ecatepec De Morelos 55230, MX",Servicios para el individuo y la familia,,55230,Ecatepec
265,ESCUELA LAS AMERICAS,"AVENIDA JORGE JIMÉNEZ CANTÚ 0 DOMICILIO CONOCIDO, Ecatepec De Morelos 55339, MX",,51-200 empleados,"AVENIDA JORGE JIMÉNEZ CANTÚ 0 DOMICILIO CONOCIDO, Ecatepec De Morelos 55339, MX",Educación primaria y secundaria,,55339,Ecatepec
266,Kisson,"Somos una empresa 100% mexicana, iniciando operaciones en 1967 en Ecatepec de Morelos, Estado de México. A lo largo del tiempo hemos llegado a diseñar...",5557559948,201-500 empleados,"Principal
Fábrica
Avenida Vicente Lombardo Toledano 45, Ecatepec de Morelos, México 55540, MX","Fabricación de productos de vidrio, cerámica y cemento","Ecatepec de Morelos, México",55540,Ecatepec
267,HSD RFID Converting,"En HSD RFID Converting, nos especializamos en la fabricación y distribución de etiquetas adhesivas y tags con tecnología RFID de vanguardia. Nuestras ...",,2-10 empleados,"Principal
Headquarters
Estado de Mexico, 55330, MX",Servicios de impresión,,55330,Ecatepec
268,AUTOMATIZACION CONTROL Y MAQUINAS ELECTRICAS S.A DE C.V,"ALME es una empresa que cuenta con más de 20 años de presenciaindustria en toda la República Mexicana, desarrollando proyectos como integrador de la m...",,2-10 empleados,"Principal
4TA CERRADA DEL TRABAJO , MEXICO , ECATEPEC EDO MEXICO 55024, MX",Ingeniería industrial o mecánica,"MEXICO , ECATEPEC EDO MEXICO",55024,Ecatepec
269,OLMOSPACK,"Avenida Nicolás Bravo, No 50 , Ecatepec de Morelos, México 55070, MX",,11-50 empleados,"Principal
Sede principal
Avenida Nicolás Bravo, No 50 , Ecatepec de Morelos, México 55070, MX",Fabricación de productos de plástico,"Ecatepec de Morelos, México",55070,Ecatepec
270,SUDELIM S.A DE C.V.,"Fabricante de peróxidos orgánicos, blanqueadores de harina, aditivos para pinturas, pigmentos empastados, detergentes....",,51-200 empleados,"Principal
Francisco Villa S/N, San Francisco Xal, 55330 Ecatepec de Morelos, Méx, Ecatepec de Morelos, Mexico 55330, MX",Fabricación de productos químicos,"Ecatepec de Morelos, Mexico",55330,Ecatepec
271,CartonPlast,"Somos fabricantes en México de materiales alveolares (corrugados) y sólidos a base de polímeros como polipropileno y polietileno en lámina, estando es...",+525569630687,201-500 empleados,"Principal
Sede
Calle Carlos B. Zetina 20b, Industrial Xalostoc, México 55348, MX",Fabricación de productos de plástico,"Industrial Xalostoc, México",55348,Ecatepec
272,CRISTALES INASTILLABLES DE MEXICO SA DE CV,"CALLE AVENIDA CENTRAL 101, Ecatepec De Morelos 55320, MX",,51-200 empleados,"CALLE AVENIDA CENTRAL 101, Ecatepec De Morelos 55320, MX",Recursos humanos,,55320,Ecatepec
273,Techonline,"Somos una empresa 100% mexicana con amplia experiencia en la industria de TI, principalmente en las áreas de Telefonía IP, Videocolaboración, Redes de...",5572282074,2-10 empleados,"Principal
Sede
Estado de México, Ecatepec, MX",Servicios y tecnologías de la información,,,Ecatepec
274,Rock & Stone Decorativos,"Somos una empresa mexicana dedicada a la fabricación de piedra aparente prefabricada a base de concreto ligero para recubrir muros, ideal para decorac...",26447793,11-50 empleados,"Principal
Matriz
55010, 56, ECATEPEC, Estado de México 55010, MX",Arquitectura y planificación,"ECATEPEC, Estado de México",55010,Ecatepec
275,Espacios Architecture & Design,"Espacios Architecture & Design, es una empresa joven e innovadora, dirigida a los profesionales de la construcción y profesionistas en formación.
Busc...",,11-50 empleados,,Arquitectura y planificación,,,Ecatepec
277,COMPUSER-RENT,"Somos una empresa dedicada a proporcionar soluciones a sus problemas informáticos, contando con más de 20 años de experiencia, comenzando operaciones ...",5534612234,2-10 empleados,"Principal
Sede
Calle Guerrero 20, Ecatepec de Morelos, México 55270, MX",Servicios y consultoría de TI,"Ecatepec de Morelos, México",55270,Ecatepec
